N|Acuraccy|Precision|Recall|F-Measure|Class|Domain|DomainValue|Comment
11677|0.8210293|0.9865656|0.83029217|0.90170807|0|Subject:Abuse_of_information|0.200000003|"if you would have followed george washington in 1776, it means that you're white trash."
11680|0.82104915|0.9865674|0.8303112|0.90172005|1|Subject:Stress_position|0.300000012|if you're acting like more of a bitch than your bitch... there's a problem
11681|0.82106894|0.98656917|0.83033013|0.90173197|1|Subject:Purge|0.440000027|if you're being a little scared bitch about the possibility of a louisville purge...just go to ferguson.
11683|0.82108873|0.98657095|0.83034915|0.901744|1|Subject:Offence_against_the_person|0.300000012|if you're having girl problems i feel bad for you son. i got 99 problems but a bitch ain't one&#127911;&#127926;
11684|0.8211085|0.98657274|0.83036816|0.90175587|1|Subject:Nuisance_fee|0.250000000|if you're not attractive .... bitch you ain't making my drinks...! tf you think this is.?
11685|0.8210177|0.98657274|0.83027524|0.90170103|2|Subject:Offence_against_the_person|0.314814806|"if you're not directly descended from european royalty and upper nobility, then you're not fully human. you're just common gutter trash."
11686|0.8210375|0.98657453|0.8302942|0.901713|1|Subject:Offences_Against_the_Person_Act|0.433333337|if you're not watching this seahawks game you're hella bitch.
11687|0.8209467|0.98657453|0.8302013|0.9016583|2|Subject:Animal_bite|0.148148149|"if you've ever been to drunk to fish, you might be a redneck"
11689|0.8209665|0.9865763|0.83022034|0.9016702|1|Subject:Offences_Against_the_Person_Act|0.955555618|if your main reason for disliking something is because it is popular there is a 100% chance you're a little stupid idiot bitch baby child.
11690|0.8209863|0.98657805|0.8302393|0.90168214|1|Subject:Adult_abuse|0.400000006|"if your parents let you drink underage, they're fucking retarded and so are you."
11691|0.82100606|0.98657984|0.8302583|0.9016941|1|Subject:Animal_bite|0.133333340|"if your pussy stink, you aint goin to heaven"
11692|0.82102585|0.9865816|0.83027726|0.901706|1|Subject:Public_humiliation|0.312500000|if your twitter is private but your instagram is public u r probs a trash talking thot
11693|0.82104564|0.9865834|0.8302963|0.90171796|1|Subject:Nuisance_fee|0.500000000|if youu let yo bitch leave with another niggah and don't say shit thats on youu!
11694|0.8210654|0.9865852|0.83031523|0.9017299|1|Subject:Fire_sacrifice|0.200000003|iggy azaelia is no one hit wonder. she is a bad bitch.
11695|0.8209747|0.9865852|0.8302224|0.90167516|2|Subject:Abuse_of_information|0.200000003|iggy is trending. twitter's trash today.
11696|0.820884|0.9865852|0.8301296|0.9016205|2|Subject:Claimants_Bill_of_Rights|0.166666672|igot to level 21 so far on flappy birds smh
11698|0.8209038|0.986587|0.83014864|0.90163237|1|Subject:Nuisance_fee|0.250000000|ihate them mad bitches where the glad ones at?
11699|0.82092357|0.9865888|0.8301676|0.90164435|1|Subject:Poof|0.333333343|iite peyton don&#8217;t be a faggot this drive
11700|0.82094336|0.98659056|0.83018655|0.9016562|1|Subject:Felix_Ermacora_Human_Rights_Award|0.194444463|ik his bitch ass saw me mentioned his tall ass
11701|0.8209631|0.98659235|0.83020556|0.9016682|1|Subject:Offence_against_the_person|0.614814818|"iknow a couple mf that does this, there favorite line i wouldnt do that thats young. bitch stopp ' your young minded"
11702|0.8209829|0.9865941|0.8302245|0.9016801|1|Subject:School_of_the_Americas_Watch|0.451388896|ill fire that nina like its her first day on the job an the bitch over slept
11703|0.82100266|0.98659587|0.83024347|0.90169203|1|Subject:Catch_share|0.166666672|ill take yo bitch and make her everybody bitch&#128558;&#128074;
11705|0.8210224|0.98659766|0.8302624|0.90170395|1|Subject:Nuisance_fee|0.500000000|im a single bitch on this money shit &#128175;&#128184;
11706|0.8210422|0.98659945|0.8302814|0.9017159|1|Subject:Animal_bite|0.166666672|im a boogie ass niggahs to these fast hoes
11707|0.8210619|0.98660123|0.83030033|0.9017278|1|Subject:Animal_bite|0.433333337|"im a different nigga...if the pussy good im not tryna fuck for no 20mins..im stopping, backing out it, anything i ca think of to last longer"
11708|0.8210817|0.986603|0.8303193|0.9017397|1|Subject:Animal_bite|0.166666672|im a ghetto ass nigga you suburban
11710|0.8211014|0.98660475|0.8303382|0.9017516|1|Subject:Offences_Against_the_Person_Act|0.323809564|"im a rich niggaaaaa, i need a rich bitch."
11711|0.82112116|0.98660654|0.83035713|0.90176356|1|Subject:Jetliner_position|0.200000003|im a south side niggah fuck around fuck around
11713|0.8211409|0.9866083|0.8303761|0.9017754|1|Subject:Offences_Against_the_Person_Act|0.300000012|im a westside niggah so you know im rockin wit game
11715|0.8211606|0.9866101|0.830395|0.9017873|1|Subject:Animal_bite|0.133333340|im about to get all the pussy.
11716|0.82118034|0.9866119|0.83041394|0.90179926|1|Subject:Offence_against_the_person|0.300000012|im addicted to bad bitches like i never had bitches
11718|0.8212001|0.98661363|0.83043283|0.9018111|1|Subject:Bitch_tits|0.250000000|im back bitches!!!!!!
11719|0.8212198|0.9866154|0.8304518|0.90182304|1|Subject:2_+_2_=_5|0.144444451|im back to square one . no bitches .no weed a lotta hang ova
11720|0.82123953|0.9866172|0.8304707|0.90183496|1|Subject:Right_to_work|0.250000000|"im done with life""@gmel_genuine: im just ready to wake up and have pussy for breakfast everyday"""
11721|0.82125926|0.986619|0.8304896|0.90184677|1|Subject:Offence_against_the_person|0.300000012|im elated i passed on my creative gene to my daughter but she also got the retarded gene too.
11722|0.8212789|0.9866207|0.8305085|0.9018587|1|Subject:Bitch_tits|0.375000000|im from the 210 you already know bout to bust a flow on this bitch hoe names miguel is chillin with my nigga tono
11723|0.82129866|0.9866225|0.83052737|0.90187055|1|Subject:Water_cure_(torture)|0.284374982|im getting sleepy this water doing a bitch right
11724|0.8212081|0.9866225|0.8304348|0.90181595|2|Subject:Talking_shit|0.449999988|im glad i met this chick. reminds me the trash i left behind
11726|0.82122785|0.9866243|0.8304537|0.9018279|1|Subject:Nuisance_fee|0.500000000|"im ice cube, u can call me the grinch. i got ur list but i aint giving u shit, bitch."
11727|0.8212475|0.9866261|0.8304726|0.9018398|1|Subject:Offences_Against_the_Person_Act|0.548148155|im in a full suit bow tie and all at a restaurant &amp; called my frat a bitch ass nigga.caught myself bc im around white ppl staring at me lol
11728|0.82115704|0.9866261|0.83038|0.9017852|2|Subject:Offences_Against_the_Person_Act|0.355555594|im in mickey ds and he gone ask for a double cheese burger wit no cheese!!! #foh
11729|0.8211767|0.9866278|0.8303989|0.90179706|1|Subject:Offence_against_the_person|0.448148131|"im just a young niggah out here chasing ins, til im in the driver seat of my benz"
11731|0.82119644|0.9866296|0.8304178|0.9018089|1|Subject:Offences_Against_the_Person_Act|0.266666681|im just gettin started oh yeah we got it bitch
11732|0.8212161|0.9866314|0.8304367|0.90182084|1|Subject:Stress_position|0.300000012|im just in my car jamming to taylor swift with my side bitch
11733|0.82123584|0.9866331|0.8304556|0.9018327|1|Subject:Grounding_(punishment)|0.263888896|im looking for a reason to really spazz on a bitch (never my lady) but....a bitch none the less lol
11734|0.8212555|0.9866349|0.8304745|0.9018446|1|Subject:Nuisance_fee|0.500000000|im mad james let me drink that shit... payback is a bitch
11736|0.8212752|0.9866367|0.8304934|0.9018564|1|Subject:Stress_position|0.150000006|im n a tight circle bitch you can't get thru dis loop
11738|0.82129484|0.9866384|0.8305122|0.90186834|1|Subject:Offences_Against_the_Person_Act|0.300000012|im not tongue kissing these bitches tho
11739|0.8213146|0.9866402|0.8305311|0.9018802|1|Subject:Offences_Against_the_Person_Act|1.455555797|"im nt rey talk about a dumbass bitch thats lost in this world, she really need to be saved at save http://t.co/e0jva37bim try it, it wrks"
11740|0.82133424|0.986642|0.83055|0.901892|1|Subject:Offences_Against_the_Person_Act|0.133333340|im only cocky to hoes hmmm i wonder why prolyy cuz i dont fuck wit yall
11741|0.82135385|0.98664373|0.83056885|0.90190387|1|Subject:Loyalty_Order|0.400000036|im order to be a real nicca you gotta be real ... nicca!
11742|0.8213735|0.9866455|0.8305877|0.9019157|1|Subject:Offence_against_the_person|0.433333337|im prolly wit yo bitch big butt cant fit up in the 6!
11743|0.82128316|0.9866455|0.8304953|0.9018613|2|Subject:Tomorrow_Is_Today|0.150000006|im ready for today &#127936;&#128308;&#9898;#iu #iubb #hoosiers #hoosierstate #ncaa #big10 #michigan #gameday #btown&#8230; http://t.co/6g7jnmow
11745|0.82130283|0.98664725|0.83051413|0.9018732|1|Subject:Bitch_tits|0.500000000|"im rick james bitch, show me ya titties"
11746|0.8213225|0.98664904|0.83053297|0.9018849|1|Subject:Nuisance_fee|0.250000000|im sippin hot tea bitch
11747|0.8213421|0.9866508|0.83055186|0.90189683|1|Subject:Offences_Against_the_Person_Act|0.300000012|im smoking good n my bitch conceited! --- @jayreidofficial
11748|0.8213618|0.98665255|0.8305707|0.90190864|0|Subject:Adult_abuse|0.449999988|im soooooo tired of this dick dyke showing up on my fb feed. real studs dont fucc niggas. just be bisexual.
11749|0.82138145|0.98665434|0.83058953|0.90192056|1|Subject:Night_raids_in_Afghanistan|0.166666672|im sorry but you didn't have to be a bitch last night.
11750|0.82140106|0.98665607|0.83060837|0.9019323|1|Subject:Nuisance_fee|0.500000000|"im sorry, i use to be on that shit, but im not worried about the next bitch #unbothered #threatenwho"
11751|0.8214207|0.98665786|0.8306272|0.9019442|1|Subject:Right_to_die|0.150000006|im start askin dese hoe niggas if they got sand in they pussy....
11752|0.82144034|0.98665965|0.83064604|0.9019561|1|Subject:Offence_against_the_person|0.323809564|im still going trick or treating. thats free munchies bitch
11755|0.82146|0.9866614|0.8306649|0.9019679|1|Subject:Body_belt|0.135802478|im the biggest pussy when it comes to scary stuff
11756|0.8214796|0.98666316|0.8306837|0.90197974|1|Subject:Offences_Against_the_Person_Act|0.800000072|im the man around this bitch baby check out my wrist watch &#8986;&#128130;
11758|0.8214992|0.9866649|0.83070254|0.90199155|1|Subject:Offences_Against_the_Person_Act|0.433333337|im thinkin about using this beat and yeah i made it too bitch lol http://t.co/htuk4uszjo
11759|0.82151884|0.9866667|0.8307214|0.9020034|1|Subject:Adult_abuse|1.416666746|im tired of all these weak ass men in my mentions tellin me why it is ok or justified to punch a woman in the face. that shit is bitch made.
11760|0.82153845|0.9866684|0.83074015|0.9020152|1|Subject:Bitch_tits|0.250000000|im tired of seeing this disturbing bitch with 3 tits
11761|0.82155806|0.9866702|0.830759|0.9020271|1|Subject:Templar_of_Tyre|0.140476197|im tired of these bitches actin like they loyal lol
11762|0.82157767|0.9866719|0.83077776|0.9020388|1|Subject:Offences_Against_the_Person_Act|0.729629695|im trying to come back as a fine ass bitch next lifetime....
11763|0.8215973|0.9866737|0.8307966|0.9020507|1|Subject:Nuisance_fee|0.500000000|"im trying to take the word ""bitch"" outta my vocabulary , hardest shit ever"
11765|0.8216169|0.98667544|0.8308154|0.9020625|1|Subject:Drohobycz_Ghetto|0.184444487|"im wearin one of walmart jackets around walmart, is that ghetto? lmao fuck it."
11766|0.82163644|0.9866772|0.83083415|0.90207434|1|Subject:Abuse_of_information|0.649999976|im wit yo bitch smokin. let her keep the mid imma roll this potent
11767|0.82165605|0.98667896|0.8308529|0.90208614|1|Subject:Offences_Against_the_Person_Act|0.433333337|ima be home tomorrow so line up a bitch for me
11769|0.82167566|0.98668075|0.83087176|0.9020979|1|Subject:Offence_against_the_person|0.333333343|"ima hypocrite. i'll say ""i dont fuck with hoes"" then 2 days later let a hoe play with my dick in the mcdonald's drive thru. love their fries"
11770|0.8216952|0.9866825|0.83089054|0.9021097|1|Subject:Offence_against_the_person|0.300000012|ima kill cay &#128514;&#128557; ugh she stay on my last nerve but i love that's funccy bitch
11771|0.82171476|0.98668426|0.8309093|0.90212154|1|Subject:Belting_(beating)|0.484347463|ima knock that pussy out like fight !&#128074;&#128527;&#128064; http://t.co/xvwl4rgd7u
11772|0.82173437|0.986686|0.8309281|0.9021333|1|Subject:Belting_(beating)|0.484347463|ima knock the pussy out like fight night. &#128074;&#128074;
11773|0.8217539|0.9866878|0.8309468|0.9021451|1|Subject:Animal_bite|0.133333340|ima pull up eat on that pussy and dip &#128525;
11774|0.82177347|0.9866895|0.8309656|0.9021569|1|Subject:Animal_bite|0.133333340|ima pull up eat on that pussy and dip...
11775|0.821793|0.98669124|0.83098435|0.90216863|1|Subject:Animal_bite|0.133333340|ima pull up eat on that pussy n dip
11776|0.82181257|0.986693|0.8310031|0.9021805|1|Subject:Animal_bite|0.133333340|ima shmurda dance in that pussy hoe !!
11777|0.8218321|0.98669475|0.83102185|0.90219223|1|Subject:Offences_Against_the_Person_Act|0.355555594|ima side bitch from time to time and i stay in my place
11778|0.8218517|0.98669654|0.8310406|0.9022041|1|Subject:Al-Mansura,_Acre|0.200000003|ima spread that pussy out like a acre
11779|0.8218712|0.98669827|0.83105934|0.9022158|1|Subject:Adult_abuse|0.250000000|ima start friend zoning these hoes &#128514;&#128514;&#128514;
11780|0.8218908|0.9867|0.8310781|0.9022276|1|Subject:Animal_bite|0.133333340|ima tear that pussy uuuup
11781|0.82180065|0.9867|0.8309859|0.9021732|2|Subject:Fantasy_Warlord|0.100000001|ima trash @forevermem85 in fantasy
11782|0.8218202|0.9867018|0.8310047|0.902185|1|Subject:Offences_Against_the_Person_Act|0.633333325|imma get home around 0300 problem is it's a coon leaving the bar that drank 7 shots of crown royal think he still can drive
11783|0.8218397|0.9867035|0.8310234|0.9021968|1|Subject:Belting_(beating)|0.484347463|imma knock the pussy out like fight night
11784|0.82185924|0.9867053|0.8310421|0.9022086|1|Subject:School_of_the_Americas_Watch|0.468750000|imma limit my association with these grade f bitches next year on my life just gone be me and a few ppl don't got time for the bs frfr
11785|0.8218788|0.98670703|0.8310609|0.9022204|1|Subject:Nurse_abuse|0.666666687|imma treat you how you act ... if you act like a bitch you'll get treated like a bitch
11786|0.8218983|0.98670876|0.8310796|0.90223217|1|Subject:Offences_Against_the_Person_Act|0.522222281|in 2014 i'm resolved to perfect my bitch face.
11787|0.82191783|0.98671055|0.8310983|0.90224385|1|Subject:Adult_abuse|0.583333373|"in hopes of recruiting more women, isis opens jihadi finishing school http://t.co/nmua12yr2w http://t.co/qi1yqnmemw"
11791|0.8219373|0.9867123|0.83111703|0.9022556|1|Subject:Offence_against_the_person|0.490476191|in class tearing up like a bitch
11792|0.8219568|0.986714|0.83113575|0.9022674|1|Subject:List_of_film_supervillains|0.166666672|in da club makin movies. i feel like tyler perry. fuckin niggas bitches.dey like why did.i gt married.
