N|Acuraccy|Precision|Recall|F-Measure|Class|Domain|DomainValue|Comment
22201|0.17853102|0.019570433|0.6825095|0.038049817|2||0.0|today is gameday! #iubb i need #iu to win so my jersey can arrive! #hoosiernation #hoosiers
22202|0.1785682|0.019570433|0.6825095|0.038049817|2||0.0|today is fun but tuesday will be awesome. #iu v #michiganst #1ubb #hoosiers
22203|0.17856012|0.019569365|0.6825095|0.0380478|1||0.0|today was just joints on joints on joints of some reserve wit my niggah @blakkhoodie_562 #smokindrankin
22204|0.17855203|0.019568298|0.6825095|0.03804578|1||0.0|today's spy ops : ( sexy smooth soles. they would feel good on shaft and balls. love the grass stains on the other )
22205|0.17858921|0.019568298|0.6825095|0.03804578|2||0.0|today's spy ops: (his soles need a cleaning lick lick. i bet this cuties sneaks smell good)
22206|0.17858112|0.019567233|0.6825095|0.038043767|1||0.0|todays spy ops ( a country guy with big feet. i lv to lick his soles n hv soles on my cock )
22207|0.17857304|0.019566165|0.6825095|0.03804175|1||0.0|told da nicca str8 up to his face whateva he got goin on i want in..guess he felt some type of way bout it
22208|0.17856497|0.019565098|0.6825095|0.038039733|1||0.0|told her like... it's 90 degrees out this bitch and i'm walkin in jeans (it was like 70 when we got there) like apostles. shit don't add up.
22209|0.17855689|0.019564033|0.6825095|0.03803772|1||0.0|told my bitch i don't wanna eat i'm money hungry
22210|0.17854881|0.019562967|0.6825095|0.038035706|0||0.0|told my dad to go buy cookies for the graduation reception...this nigga bought oreos.
22211|0.17854074|0.0195619|0.6825095|0.03803369|1||0.0|"told that hoe she special, like the mcrib&#169; at mcdonalds.."
22212|0.17853266|0.019560834|0.6825095|0.038031675|1||0.0|"told that hoe to suck it up, she got lips like rubber ducks"
22213|0.17852458|0.019559769|0.6825095|0.038029663|1||0.0|told ya months ago charlie wasn't bullshittin.. bevo is next
22214|0.1785165|0.019558704|0.6825095|0.038027644|1||0.0|"tolerance? what, in sharpening knives? 200+ years jihadis have been a pain in our a$$. @germanshepher10 @crookedwren @allahpundit @jammiewf"
22215|0.17850843|0.019557638|0.6825095|0.038025633|1||0.0|tom brady is the biggest pussy in the nfl by far
22216|0.17854558|0.019557638|0.6825095|0.038025633|2||0.0|tommy trash
22217|0.17858273|0.019557638|0.6825095|0.038025633|2||0.0|tomorrow's agenda: bake brownies &amp; visit a couple open house.
22218|0.17857465|0.019556573|0.6825095|0.03802362|1||0.0|tongue inside her pussy or dont bother eating her
22219|0.17856659|0.019555507|0.6825095|0.038021605|1||0.0|tonight i gotta take a dope ass picture wit a bad bitch while i'm drunk so i can change my avi. i'm tired of seeing this one already
22220|0.17860372|0.019555507|0.6825095|0.038021605|2||0.0|tonight starts the road the super bowl for the @browns! here we go brownies here we go! woof woof #browns2014draft
22221|0.17864086|0.019555507|0.6825095|0.038021605|2||0.0|tonight. my sole purpose is to be thoroughly intoxicated. night off and no class in the am. maybe i deserve it
22222|0.17863278|0.019554442|0.6825095|0.038019594|1||0.0|tony blair equals bush's bitch #morningjoe
22223|0.1786247|0.019553376|0.6825095|0.03801758|1||0.0|"tony parker is making norris cole his bitch with the one on one, or just takin him off the dribble an breaking some damn ankles! #gospursgo"
22224|0.17866184|0.019553376|0.6825095|0.03801758|2||0.0|too bad brandon lavergne isn't gonna have that vein spiked at angola. #mickey
22225|0.17865376|0.019552313|0.6825095|0.03801557|1||0.0|"too fast for the feds, too cocky for the cops.. had to ditch my old bitch, gettin sloppy wit the pots"
22226|0.17864569|0.019551247|0.6825095|0.038013555|1||0.0|too little too late bitch ass nigga
22227|0.17863762|0.019550182|0.6825095|0.03801154|1||0.0|too many bad bitches last night
22228|0.17862955|0.019549118|0.6825095|0.038009528|1||0.0|too many bitches got rabies and i hate a ho hoppin' woman #stank pussy-poppin' woman
22229|0.17862147|0.019548053|0.6825095|0.038007516|1||0.0|too many chicks trying be wavey bitches be yourself
22230|0.1786134|0.01954699|0.6825095|0.03800551|1||0.0|too many pretty bitches got the sore throat voice.mostly red bones. #turnoff
22231|0.17865051|0.01954699|0.6825095|0.03800551|2||0.0|too much makeup so trash..
22232|0.17864244|0.019545924|0.6825095|0.038003493|1||0.0|too much shit going on to deal with another bitch nonsense ....
22233|0.17863438|0.01954486|0.6825095|0.03800148|1||0.0|too worried bout bitches &amp; fashion they go missing in action.
22234|0.1786263|0.019543797|0.6825095|0.03799947|1||0.0|took .1 of molly (gonna die) #pussy #ass #bitch
22235|0.17861822|0.019542733|0.6825095|0.03799746|1||0.0|took uber to &amp; from thr shakey club last weekend. $12 total. cheaper than the $20 parking. had $8 extra to throw at the hoes.
22236|0.17861016|0.01954167|0.6825095|0.03799545|1||0.0|took a broke bitch nigga&#128520;
22237|0.17860208|0.019540606|0.6825095|0.037993442|1||0.0|"took yo bitch and gave her back, my bad."
22238|0.17859402|0.019539542|0.6825095|0.03799143|1||0.0|top 5 stankiest pussies
22239|0.17858595|0.019538479|0.6825095|0.03798942|1||0.0|top knotch hoes get the most not the lesser
22240|0.17857789|0.019537415|0.6825095|0.037987407|1||0.0|totaled rt @csharp_c3ent: crashed dat hoe rt @vianawf: drake verse on that nicki &gt;&gt;&gt;&gt;&gt;
22241|0.17856981|0.019536352|0.6825095|0.037985396|1||0.0|touchdown hoe ... touchdown hoe!!!!!
22242|0.17860693|0.019536352|0.6825095|0.037985396|2||0.0|"tracy morgans car wreck and the press was covered by zappa in the 60's...""some joker with a brownie and ye'll see it all complete"""
22243|0.17864402|0.019536352|0.6825095|0.037985396|2||0.0|traffic in the gables &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;
22244|0.17868112|0.019536352|0.6825095|0.037985396|2||0.0|trailor trash tina time &#128556;
22245|0.17867304|0.019535288|0.6825095|0.037983388|1||0.0|"trainer lady is a bitch, shook my hand made me promise her i'ma study for a test tomorrow, and idk i don't like her she's trying to break me"
22246|0.17866498|0.019534227|0.6825095|0.037981384|1||0.0|translation for the slow he out saving hoes 1 by 1 rt @ciscoallday: out here saving lives! &#128557;&#128514;&#128557;&#128514;
22247|0.1786569|0.019533163|0.6825095|0.03797937|1||0.0|trap drugs be getting all kinds of bitches lmao
22248|0.17869401|0.019586507|0.68311197|0.038081136|1||0.2|trapping motherfucker i be juggin like a bitch catch me up in traffic might be juggin with yo bitch - @kirkfranklin
22249|0.17868593|0.019585442|0.68311197|0.03807912|1||0.055555556|trash &#8220;@tiemyduragboo: black people only play r&amp;b &amp; hip hop at their parties..play some dubstep and house..yall coons need to expand&#8221;
22250|0.17867787|0.019584376|0.68311197|0.03807711|1||0.0|"trash.. see how i capitalized the ""t"" in trash.. rt @misskai__: wtf is this oreo song by r kelly ? &#128514; tf"
22251|0.1786698|0.019583311|0.68311197|0.038075093|1||0.0|treatin yo hoe like she yo bestfriend.. like thats wifey
22252|0.17870688|0.019583311|0.68311197|0.038075093|2||0.0|trending: 2 adult human skulls found in trash in connecticut
22253|0.17869881|0.019582245|0.68311197|0.038073078|1||0.0|trey songz can sing but cant actually right a good song. trey songz is only relevant because of thirsty black bitches
22254|0.17869075|0.01958118|0.68311197|0.038071062|1||0.0|"trey songz went in on that ""looking ass bitches"" reply to nicki &#128514;&#128514;&#128514;&#128514;"
22255|0.17868268|0.019580115|0.68311197|0.03806905|1||0.0|tripped balls on.lsd bitch!!!
22256|0.17867461|0.019579051|0.68311197|0.038067043|1||0.0|trust a bitch i can't wife a bitch i can't
22257|0.17866655|0.019577986|0.68311197|0.038065027|1||0.0|trust me when i say foot stomps hurt like a fucking bitch
22258|0.17865849|0.01957692|0.68311197|0.038063016|1||0.0|"trust me when i say you shouldn't trust her if she tweets ""from bae to bruh real quick."" only hoes can drop niggas ""real quick"""
22259|0.17865042|0.019575857|0.68311197|0.038061008|1||0.0|"trust no nigga, fear no bitch &#128074;&#128142;"
22260|0.17864235|0.019574791|0.68311197|0.03805899|1||0.0|"trust no player, fear no bitch."
22261|0.17863429|0.019573728|0.68311197|0.038056977|1||0.0|trust none bitch i don't
22262|0.17862622|0.019572664|0.68311197|0.03805497|1||0.0|trust none bitch i don't wife a bitch? bitch i won't
22263|0.17861816|0.019571599|0.68311197|0.038052954|0||0.0|truth rt @adolfhibsta: only a faggot would turn down hairy pussy
22264|0.1786101|0.019570535|0.68311197|0.038050946|1||0.0|truth be told ...that's all my pussy &#128175;
22265|0.17860205|0.019569471|0.68311197|0.038048934|1||0.0|truth is @maxon_maxoff5 ate yellow snow as a child..
22266|0.178594|0.019568408|0.68311197|0.038046926|1||0.0|truth is you're about as smelly as a barn bitch.
22267|0.17858593|0.019567344|0.68311197|0.038044915|1||0.0|truuuuuuuuue rt @kanyebreast: but bitch u fine tho rt @sheseauxsaditty: i've been old all my old ass life. and that's fine.
22268|0.17857787|0.01956628|0.68311197|0.038042903|1||0.0|truuuuuuuuuuu facts both then niggaz is pussy nd i'll tag em both @meekmill nd cassidy r/p by my nigga let
22269|0.17861493|0.01956628|0.68311197|0.038042903|2||0.0|try rex's new water roasted tomato/potato sawdust crackers! loaded with enough sodium as to make lots wife look unsavory! only 22.99 a box!
22270|0.17860688|0.019565217|0.68311197|0.038040895|1||0.0|try to take othot drugs bitch i'm 30'd up
22271|0.17859882|0.019564154|0.68311197|0.038038883|1||0.0|tryna be sumbody cinnamon apple &#171;@darksknstruggle now i cant trust any bitch wit pussy that taste like cinnamon apple
22272|0.17859076|0.01956309|0.68311197|0.03803687|1||0.0|"tryna determine if she a bad bitch, but then twitter saves her "
22273|0.17862782|0.01956309|0.68311197|0.03803687|2||0.0|"tryna get to home like base to base to base, closet looking like planet of the bathing apes"
22274|0.17861976|0.019562028|0.68311197|0.038034867|1||0.0|tryna save a hoe that don't wanna be saved nope nope nope not me
22275|0.1786568|0.019562028|0.68311197|0.038034867|2||0.0|"tuna is good the rest trash rt @ayeofool: cans of spam rt @msbtxo: most struggle food has to be any meat in a can, tuna included"
22276|0.17864874|0.019560965|0.68311197|0.038032856|1||0.0|tupac could fuck any bitch in the world in 1996 and niggas on here crying about a pic he took for bitches
22277|0.1786407|0.019559903|0.68311197|0.038030848|1||0.0|turk a hoe y'all....
22278|0.17863263|0.01955884|0.68311197|0.03802884|1||0.0|turn a fuck nigguh to a rebound
22279|0.17862457|0.019557778|0.68311197|0.038026832|1||0.0|turn a hoe into a house wife you bet not
22280|0.17861652|0.019556714|0.68311197|0.038024824|1||0.0|turn it up with ma down bitch &#128076;
22281|0.17865355|0.019556714|0.68311197|0.038024824|2||0.0|turn on the magic of colored light. #longexposure #lightwriting
22282|0.1786455|0.019555653|0.68311197|0.038022816|1||0.0|"turn the entire fuck up, hoes!!!!"
22283|0.17863744|0.01955459|0.68311197|0.038020805|1||0.0|turnup on all of you hoes
22284|0.1786294|0.019553527|0.68311197|0.038018797|1||0.0|twatch sounds like twat.
22285|0.17862134|0.019552466|0.68311197|0.038016792|1||0.0|tweakin hoe
22286|0.17861329|0.019551404|0.68311197|0.038014784|1||0.0|tweekin hoe &#128526;&#128175;
22287|0.17860524|0.019550342|0.68311197|0.038012777|0||0.0|"twice divorced teabagger florida attorney general says marriage is reserved for 'stable, enduring family units'  #wtf"
22288|0.17864226|0.019550342|0.68311197|0.038012777|2||0.0|"twice divorced teabagger florida attorney general says marriage is reserved for 'stable, enduring family units' "
22289|0.17867929|0.019550342|0.68311197|0.038012777|2||0.0|twinkies are so unfilling. which is odd because they are filled
22290|0.17867124|0.01954928|0.68311197|0.03801077|1||0.0|"twitter game is on point tonight btw guys, if you haven't caught on you're full retard."
22291|0.17866318|0.019548219|0.68311197|0.038008764|1||0.0|"twitter has taught me that there are so many bitch made niggas in the world, don't be fooled"
22292|0.17865513|0.019547157|0.68311197|0.038006756|0||0.0|twitter is for fags.
22293|0.17864707|0.019546095|0.68311197|0.03800475|1||0.0|"twitter is like the friend i sometimes forget to visit, and then he calls and acts like a bitchy mcbitcherson with a side of bitch."
22294|0.17868409|0.019546095|0.68311197|0.03800475|2||0.0|twitter is trash
22295|0.17867604|0.019545035|0.68311197|0.038002748|1||0.0|twitter let you know who every hoe is in every city and country
22296|0.17866799|0.019543974|0.68311197|0.03800074|1||0.0|twitter niggas always want you to have unprotected sex with these nothing ass bitches. nah
22297|0.17865993|0.019542914|0.68311197|0.037998736|1||0.0|twitter pic flossin hoes talkin @papa_woodall @fatstinker
22298|0.17865188|0.019541852|0.68311197|0.037996728|1||0.0|twitter watching bitches.
22299|0.17864384|0.019540792|0.68311197|0.037994724|1||0.0|twitter your being a bitch
22300|0.17868084|0.019540792|0.68311197|0.037994724|2||0.0|"twitters little blue birds name is larry, after celtics, isu larry bird, stick ticker is $twtr."
22301|0.17867279|0.01953973|0.68311197|0.03799272|1||0.0|"two blonde dykes wanna kiss all night, i just pray to god that this shit go right"
22302|0.17866474|0.01953867|0.68311197|0.03799071|1||0.0|two days gone she been gone so long you can't get her on the phone cuz that bitch done been wit meeeeee
22303|0.1786567|0.01953761|0.68311197|0.037988707|1||0.0|two dyked fightin over a bitch lol gtfoh
22304|0.17864865|0.01953655|0.68311197|0.037986703|1||0.0|two foreign hoes iont like the basic
22305|0.1786406|0.01953549|0.68311197|0.037984703|1||0.0|"two hoes? rt ""@xoxo_imaunicorn: y'all know what we are?! &#128514;&#128514;"" "
22306|0.17863256|0.01953443|0.68311197|0.0379827|1||0.0|two horny guys play with a sexy av models trimmed pussy before they fuck&#160;her
22307|0.17862451|0.01953337|0.68311197|0.03798069|1||0.0|two horny guys take turns beating the shit out of a tight teen pink&#160;pussy
22308|0.1786615|0.01953337|0.68311197|0.03798069|2||0.0|two red bones kissin n da back seat
22309|0.17865346|0.01953231|0.68311197|0.03797869|1||0.0|two years strong with this honkie &#128536;&#10084; @mflury30
22310|0.17864542|0.01953125|0.68311197|0.037976686|1||0.0|tyga and drake two light skin bitches but if had to choose in a fight i would go with the guy from compton over the one from toronto
22311|0.17863737|0.01953019|0.68311197|0.037974685|1||0.0|"tyga is a hoe!!! he pooted in my muthafuckin face..... we bout to fight, bruh"
22312|0.17862932|0.01952913|0.68311197|0.03797268|1||0.0|tyler's my bitch. sorry but i own you.
22313|0.17862128|0.019528072|0.68311197|0.037970677|1||0.0|tym 2 lyt dis blunt n holla @ hoes.
22314|0.17861323|0.019527012|0.68311197|0.037968677|1||0.0|type of nicca owe yu money but still ask you to go n on a blunt
22315|0.1786052|0.019525953|0.68311197|0.037966672|1||0.0|typical bitch during a break up tweeting smfh
22316|0.17859715|0.019524895|0.68311197|0.037964676|0||0.0|"typically hateful, anti-christian, mentally ill and ugly dyke trash pig couple jennifer mccarthy and melisa erwin "
22317|0.17858912|0.019523835|0.68311197|0.037962668|1||0.0|"tyra banks still getting paid for these america's next top model re runs, this bitch so bossy &#128096;&#128091;"
